Beach
32.058611929107165, 34.75792182857238
32.05826640402912, 34.75768579419913
32.0581754761601, 34.7575892346828
32.05800271296001, 34.75751413283677
32.05846644502283, 34.75780381138575
32.05857749518838, 34.75783573943821
32.058634200216716, 34.7578548560497
32.058780012985366, 34.757897868425545
32.05875571087339, 34.757916985037035
32.05888127171573, 34.757959997412875
32.05909188951592, 34.75809859284616
32.05911214120191, 34.7581081511519
32.05920124856705, 34.758160721833484
32.059229600892294, 34.758189396750716
32.05926200353897, 34.75823240912656
32.0592903558454, 34.75826108404379
32.059375412711944, 34.75829931726676
32.059500972703745, 34.7583614462541
32.05757709760314, 34.757159792645
32.05725979067159, 34.75685559581875
32.05709122091661, 34.75662744819907
32.056803660029466, 34.756375900823514
32.056694584973776, 34.75620625259349
32.05660534164969, 34.756112653570035
32.05655576198755, 34.7560132046076
32.05649130838664, 34.755925455523105
32.05645660258272, 34.755913755645174
Jaffa Park
32.0481115417123, 34.74656504427422
32.048241167979654, 34.74677532700057
32.04802242354699, 34.74700472633841
32.04802242354699, 34.74657460257996
32.04797381360206, 34.746842235140775
32.04796571194206, 34.747042959561384
32.04769835675977, 34.74710986770159
32.047811780265825, 34.74711942600733
32.04794950861993, 34.74624962018469
32.04796571194206, 34.745905521177924
32.047811780265825, 34.74588640456644
32.04777937356415, 34.747071634478615
32.04786849196615, 34.74659371919145
Hazard
32.04585946727755, 34.74579434964813
32.045804903169454, 34.74586945149416
32.045927672366915, 34.74590700241718
32.04583218522757, 34.74583190057114
32.045823091209115, 34.74591773125232
32.0457730740914, 34.745874815911726
Route
32.04510724584803, 34.758218474537
32.044965774898515, 34.75818054237643
32.04485002577719, 34.75810467805527
32.044695693387695, 34.7580743323268
32.04458637445437, 34.75802122730199
32.044464194315594, 34.75799088157353
32.04434201401369, 34.757945362980834
32.04422626410358, 34.75792260368449
32.044097652920655, 34.75788467152391
32.043981902701525, 34.75782398006699
32.04385972175588, 34.75778604790641
32.04373754064716, 34.75774052931371
32.04362178997267, 34.75770259715313
32.043480316727276, 34.757626732831966
32.04338385757099, 34.75758121423928
32.04325524520444, 34.7575432820787
32.04313949392008, 34.757497763486
32.04302374248935, 34.75745983132543
32.042907990912255, 34.757429485596965
